block,spatial_ref,quantile,current_radiance,matched_baseline_radiance,recovery_pct,recovery_low_pct,recovery_high_pct,spatial_coverage_pct,valid_pixel_count,date_start,date_end,date_mid,mean_ntl,observation_status,unit_name,unit_type,method,aggregation_days,ghsl_mask,sc_threshold_pct
57,0,0.95,48.371677,97.90346,49.407528,42.52016474934856,56.14819038062988,100.0,19,2014-06-24,2014-06-27,2014-06-25 12:00:00,2.5458777578253495,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
58,0,0.95,48.134537,90.237946,53.34179,47.01572065287466,60.83301905863929,84.21052631578948,16,2014-06-28,2014-07-01,2014-06-29 12:00:00,3.008408546447754,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
59,0,0.95,45.753254,88.699234,51.582466,44.8776212824602,57.71921023625786,89.47368421052632,17,2014-07-02,2014-07-05,2014-07-03 12:00:00,2.691367878633387,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
60,0,0.95,,,,,,0.0,0,2014-07-06,2014-07-09,2014-07-07 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
61,0,0.95,73.08616,97.90346,74.65125,64.24493559551316,84.83591011635116,100.0,19,2014-07-10,2014-07-13,2014-07-11 12:00:00,3.8466399343390214,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
62,0,0.95,69.60785,85.56659,81.349335,69.16525647037888,91.19047006153212,89.47368421052632,17,2014-07-14,2014-07-17,2014-07-15 12:00:00,4.094579360064338,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
63,0,0.95,73.769295,77.044846,95.74852,81.87676532120732,107.40348123515581,78.94736842105263,15,2014-07-18,2014-07-21,2014-07-19 12:00:00,4.9179529825846355,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
64,0,0.95,,,,,,0.0,0,2014-07-22,2014-07-25,2014-07-23 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
65,0,0.95,,,,,,0.0,0,2014-07-26,2014-07-29,2014-07-27 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
66,0,0.95,,,,,,0.0,0,2014-07-30,2014-08-02,2014-07-31 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
67,0,0.95,99.283134,97.90346,101.409225,87.27286863592337,115.24446511719131,100.0,19,2014-08-03,2014-08-06,2014-08-04 12:00:00,5.2254281294973275,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
68,0,0.95,76.93175,97.90346,78.57919,67.62532586301352,89.2997403347735,100.0,19,2014-08-07,2014-08-10,2014-08-08 12:00:00,4.049039338764391,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
69,0,0.95,54.646027,77.21404,70.77213,63.78459584070647,79.87411271785896,63.1578947368421,12,2014-08-11,2014-08-14,2014-08-12 12:00:00,4.553835550944011,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
70,0,0.95,69.41227,92.10118,75.365234,64.38162227586557,85.79852497870283,94.73684210526316,18,2014-08-15,2014-08-18,2014-08-16 12:00:00,3.8562371995713978,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
71,0,0.95,57.55725,74.5226,77.23463,65.90720393645627,84.8362665488289,78.94736842105263,15,2014-08-19,2014-08-22,2014-08-20 12:00:00,3.837150065104167,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
72,0,0.95,25.21069,20.739082,121.56126,113.38858598849725,131.83114511660932,21.05263157894737,4,2014-08-23,2014-08-26,2014-08-24 12:00:00,6.302672386169434,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
73,0,0.95,,,,,,0.0,0,2014-08-27,2014-08-30,2014-08-28 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
74,0,0.95,,,,,,0.0,0,2014-08-31,2014-09-03,2014-09-01 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
75,0,0.95,,,,,,0.0,0,2014-09-04,2014-09-07,2014-09-05 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
76,0,0.95,35.16527,71.43936,49.22394,42.084582616140764,55.55291045483728,73.6842105263158,14,2014-09-08,2014-09-11,2014-09-09 12:00:00,2.5118051256452287,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
77,0,0.95,65.177124,93.947784,69.3759,60.482037113154874,78.1292062258623,94.73684210526316,18,2014-09-12,2014-09-15,2014-09-13 12:00:00,3.6209513346354165,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
78,0,0.95,,,,,,0.0,0,2014-09-16,2014-09-19,2014-09-17 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
79,0,0.95,103.2531,97.90346,105.464195,90.76258398592806,119.85265991138648,100.0,19,2014-09-20,2014-09-23,2014-09-21 12:00:00,5.43437355443051,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
80,0,0.95,,,,,,0.0,0,2014-09-24,2014-09-27,2014-09-25 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
81,0,0.95,,,,,,0.0,0,2014-09-28,2014-10-01,2014-09-29 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
82,0,0.95,,,,,,0.0,0,2014-10-02,2014-10-05,2014-10-03 12:00:00,,not observable,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
83,0,0.95,27.31546,46.622864,58.58812,52.99480146999926,68.60742928790509,42.10526315789474,8,2014-10-06,2014-10-09,2014-10-07 12:00:00,3.4144325256347656,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
84,0,0.95,83.67961,97.90346,85.47156,73.55689940421055,97.13242683566342,100.0,19,2014-10-10,2014-10-13,2014-10-11 12:00:00,4.4041900634765625,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
85,0,0.95,18.597694,44.347992,41.93582,38.28756529643329,47.017834409415784,36.8421052631579,7,2014-10-14,2014-10-17,2014-10-15 12:00:00,2.656813485281808,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
86,0,0.95,82.9239,97.90346,84.69966,72.89260499020274,96.25522117462302,100.0,19,2014-10-18,2014-10-21,2014-10-19 12:00:00,4.3644156205026725,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
87,0,0.95,124.951645,91.9904,135.83118,118.05847129772343,154.61417284024776,94.73684210526316,18,2014-10-22,2014-10-25,2014-10-23 12:00:00,6.941758049858941,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
88,0,0.95,2.7481627,2.8571708,96.18476,84.11824673912754,116.66202956412539,10.526315789473685,2,2014-10-26,2014-10-29,2014-10-27 12:00:00,1.3740813732147217,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
89,0,0.95,123.94282,95.26541,130.10265,111.69265284954162,148.20849377857647,94.73684210526316,18,2014-10-30,2014-11-02,2014-10-31 12:00:00,6.885712093777126,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
90,0,0.95,68.72853,80.319855,85.56854,72.17341431657239,96.1285464947996,78.94736842105263,15,2014-11-03,2014-11-06,2014-11-04 12:00:00,4.581902058919271,observed,Ormoc City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-45,0,0.95,28.785694,18.616571,154.62404,133.53173828125,188.73745727539062,100.0,6,2013-05-12,2013-05-15,2013-05-13 12:00:00,4.797615687052409,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-44,0,0.95,20.69351,18.616571,111.1564,95.99353790283203,135.67991638183594,100.0,6,2013-05-16,2013-05-19,2013-05-17 12:00:00,3.448918342590332,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-43,0,0.95,24.762428,18.616571,133.01283,114.8685302734375,162.3583526611328,100.0,6,2013-05-20,2013-05-23,2013-05-21 12:00:00,4.127071380615234,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-42,0,0.95,22.576748,18.616571,121.27232,104.72953796386719,148.0276336669922,100.0,6,2013-05-24,2013-05-27,2013-05-25 12:00:00,3.762791315714518,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-41,0,0.95,30.103184,17.692484,170.14673,147.3402862548828,209.6365203857422,83.33333333333333,5,2013-05-28,2013-05-31,2013-05-29 12:00:00,6.020636749267578,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-40,0,0.95,26.110195,18.616571,140.25244,121.12057495117188,171.19517517089844,100.0,6,2013-06-01,2013-06-04,2013-06-02 12:00:00,4.351699193318685,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-39,0,0.95,,,,,,0.0,0,2013-06-05,2013-06-08,2013-06-06 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-38,0,0.95,,,,,,0.0,0,2013-06-09,2013-06-12,2013-06-10 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-37,0,0.95,,,,,,0.0,0,2013-06-13,2013-06-16,2013-06-14 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-36,0,0.95,,,,,,0.0,0,2013-06-17,2013-06-20,2013-06-18 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-35,0,0.95,10.813232,15.0595455,71.80318,61.593177795410156,89.02312469482422,83.33333333333333,5,2013-06-21,2013-06-24,2013-06-22 12:00:00,2.162646484375,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-34,0,0.95,,,,,,0.0,0,2013-06-25,2013-06-28,2013-06-26 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-33,0,0.95,16.882387,17.692484,95.42124,82.63098907470703,117.56779479980469,83.33333333333333,5,2013-06-29,2013-07-02,2013-06-30 12:00:00,3.3764774322509767,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-32,0,0.95,,,,,,0.0,0,2013-07-03,2013-07-06,2013-07-04 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-31,0,0.95,19.307575,18.616571,103.71177,89.5644302368164,126.59284210205078,100.0,6,2013-07-07,2013-07-10,2013-07-08 12:00:00,3.217929204305013,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-30,0,0.95,,,,,,0.0,0,2013-07-11,2013-07-14,2013-07-12 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-29,0,0.95,26.791548,18.616571,143.91237,124.28125,175.66256713867188,100.0,6,2013-07-15,2013-07-18,2013-07-16 12:00:00,4.465257962544759,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-28,0,0.95,5.027496,11.324766,44.393814,39.5895881652832,56.15098190307617,66.66666666666667,4,2013-07-19,2013-07-22,2013-07-20 12:00:00,1.2568739652633667,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-27,0,0.95,,,,,,0.0,0,2013-07-23,2013-07-26,2013-07-24 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-26,0,0.95,,,,,,0.0,0,2013-07-27,2013-07-30,2013-07-28 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-25,0,0.95,,,,,,0.0,0,2013-07-31,2013-08-03,2013-08-01 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-24,0,0.95,,,,,,0.0,0,2013-08-04,2013-08-07,2013-08-05 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-23,0,0.95,,,,,,0.0,0,2013-08-08,2013-08-11,2013-08-09 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-22,0,0.95,,,,,,0.0,0,2013-08-12,2013-08-15,2013-08-13 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-21,0,0.95,,,,,,0.0,0,2013-08-16,2013-08-19,2013-08-17 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-20,0,0.95,,,,,,0.0,0,2013-08-20,2013-08-23,2013-08-21 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-19,0,0.95,11.804121,15.0595455,78.38298,67.23737335205078,97.180908203125,83.33333333333333,5,2013-08-24,2013-08-27,2013-08-25 12:00:00,2.360824203491211,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-18,0,0.95,19.321745,18.616571,103.78788,89.63015747070312,126.68574523925781,100.0,6,2013-08-28,2013-08-31,2013-08-29 12:00:00,3.2202908198038735,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-17,0,0.95,21.2624,18.616571,114.21222,98.63251495361328,139.40992736816406,100.0,6,2013-09-01,2013-09-04,2013-09-02 12:00:00,3.543733278910319,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-16,0,0.95,,,,,,0.0,0,2013-09-05,2013-09-08,2013-09-06 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-15,0,0.95,,,,,,0.0,0,2013-09-09,2013-09-12,2013-09-10 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-14,0,0.95,17.609688,18.616571,94.59146,81.68822479248047,115.46040344238281,100.0,6,2013-09-13,2013-09-16,2013-09-14 12:00:00,2.934947967529297,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-13,0,0.95,,,,,,0.0,0,2013-09-17,2013-09-20,2013-09-18 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-12,0,0.95,,,,,,0.0,0,2013-09-21,2013-09-24,2013-09-22 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-11,0,0.95,,,,,,0.0,0,2013-09-25,2013-09-28,2013-09-26 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-10,0,0.95,,,,,,0.0,0,2013-09-29,2013-10-02,2013-09-30 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-9,0,0.95,,,,,,0.0,0,2013-10-03,2013-10-06,2013-10-04 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-8,0,0.95,14.422663,18.616571,77.472176,66.90418243408203,94.56421661376953,100.0,6,2013-10-07,2013-10-10,2013-10-08 12:00:00,2.4037771224975586,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-7,0,0.95,18.892536,18.616571,101.48236,87.6391372680664,123.87158203125,100.0,6,2013-10-11,2013-10-14,2013-10-12 12:00:00,3.1487560272216797,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-6,0,0.95,21.429338,18.616571,115.10894,99.40691375732422,140.50448608398438,100.0,6,2013-10-15,2013-10-18,2013-10-16 12:00:00,3.5715564092000327,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-5,0,0.95,,,,,,0.0,0,2013-10-19,2013-10-22,2013-10-20 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-4,0,0.95,,,,,,0.0,0,2013-10-23,2013-10-26,2013-10-24 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-3,0,0.95,24.63124,18.616571,132.30815,114.25996398925781,161.49819946289062,100.0,6,2013-10-27,2013-10-30,2013-10-28 12:00:00,4.105206807454427,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-2,0,0.95,12.358544,18.616571,66.38464,57.329105377197266,81.0305404663086,100.0,6,2013-10-31,2013-11-03,2013-11-01 12:00:00,2.059757391611735,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-1,0,0.95,,,,,,0.0,0,2013-11-04,2013-11-07,2013-11-05 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
0,0,0.95,1.096203,18.616571,5.8883185,5.085092067718506,7.187409400939941,100.0,6,2013-11-08,2013-11-11,2013-11-09 12:00:00,0.18270049492518106,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
1,0,0.95,2.0327983,18.616571,10.919294,9.429791450500488,13.328329086303711,100.0,6,2013-11-12,2013-11-15,2013-11-13 12:00:00,0.33879971504211426,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
2,0,0.95,0.5310774,14.584539,3.6413724,3.2004799842834473,4.618424415588379,83.33333333333333,5,2013-11-16,2013-11-19,2013-11-17 12:00:00,0.1062154769897461,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
3,0,0.95,,,,,,0.0,0,2013-11-20,2013-11-23,2013-11-21 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
4,0,0.95,,,,,,0.0,0,2013-11-24,2013-11-27,2013-11-25 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
5,0,0.95,4.4283633,14.584539,30.363409,26.687047958374023,38.51051330566406,83.33333333333333,5,2013-11-28,2013-12-01,2013-11-29 12:00:00,0.885672664642334,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
6,0,0.95,13.432924,18.616571,72.15574,62.31296157836914,88.07486724853516,100.0,6,2013-12-02,2013-12-05,2013-12-03 12:00:00,2.238820711771647,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
7,0,0.95,,,,,,0.0,0,2013-12-06,2013-12-09,2013-12-07 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
8,0,0.95,6.697841,14.432711,46.407368,40.50358581542969,56.693458557128906,66.66666666666667,4,2013-12-10,2013-12-13,2013-12-11 12:00:00,1.6744602918624878,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
9,0,0.95,13.392041,10.82485,123.71572,110.6510238647461,150.76504516601562,50.0,3,2013-12-14,2013-12-17,2013-12-15 12:00:00,4.464013735453288,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
10,0,0.95,,,,,,0.0,0,2013-12-18,2013-12-21,2013-12-19 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
11,0,0.95,9.339783,10.82485,86.280945,77.1694564819336,105.14549255371094,50.0,3,2013-12-22,2013-12-25,2013-12-23 12:00:00,3.1132609049479165,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
12,0,0.95,14.264599,18.616571,76.62312,66.17095184326172,93.5278549194336,100.0,6,2013-12-26,2013-12-29,2013-12-27 12:00:00,2.3774331410725913,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
13,0,0.95,0.7535918,3.7596884,20.043995,16.781068801879883,28.80284881591797,33.333333333333336,2,2013-12-30,2014-01-02,2013-12-31 12:00:00,0.3767958879470825,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
14,0,0.95,8.795626,18.616571,47.246216,40.80134963989258,57.669761657714844,100.0,6,2014-01-03,2014-01-06,2014-01-04 12:00:00,1.465937614440918,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
15,0,0.95,,,,,,0.0,0,2014-01-07,2014-01-10,2014-01-08 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
16,0,0.95,,,,,,0.0,0,2014-01-11,2014-01-14,2014-01-12 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
17,0,0.95,,,,,,0.0,0,2014-01-15,2014-01-18,2014-01-16 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
18,0,0.95,,,,,,0.0,0,2014-01-19,2014-01-22,2014-01-20 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
19,0,0.95,17.619102,18.616571,94.64204,81.73190307617188,115.52213287353516,100.0,6,2014-01-23,2014-01-26,2014-01-24 12:00:00,2.936517079671224,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
20,0,0.95,14.293953,18.616571,76.7808,66.30712127685547,93.7203140258789,100.0,6,2014-01-27,2014-01-30,2014-01-28 12:00:00,2.3823254903157554,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
21,0,0.95,10.789844,18.616571,57.958275,50.05217742919922,70.74513244628906,100.0,6,2014-01-31,2014-02-03,2014-02-01 12:00:00,1.7983072598775227,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
22,0,0.95,20.585348,18.616571,110.5754,95.49179077148438,134.9707489013672,100.0,6,2014-02-04,2014-02-07,2014-02-05 12:00:00,3.4308913548787436,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
23,0,0.95,8.9545,17.692484,50.61189,43.827877044677734,62.35852813720703,83.33333333333333,5,2014-02-08,2014-02-11,2014-02-09 12:00:00,1.7909000396728516,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
24,0,0.95,7.2226205,18.616571,38.796726,33.504459381103516,47.35612869262695,100.0,6,2014-02-12,2014-02-15,2014-02-13 12:00:00,1.2037700812021892,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
25,0,0.95,9.261334,18.616571,49.7478,42.961692810058594,60.723243713378906,100.0,6,2014-02-16,2014-02-19,2014-02-17 12:00:00,1.543555736541748,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
26,0,0.95,17.33381,15.780973,109.839935,95.27947998046875,128.13909912109375,83.33333333333333,5,2014-02-20,2014-02-23,2014-02-21 12:00:00,3.466762161254883,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
27,0,0.95,23.07222,18.616571,123.93377,107.02794647216797,151.27626037597656,100.0,6,2014-02-24,2014-02-27,2014-02-25 12:00:00,3.8453699747721353,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
28,0,0.95,15.514723,18.616571,83.33824,71.97005462646484,101.72447204589844,100.0,6,2014-02-28,2014-03-03,2014-03-01 12:00:00,2.5857871373494468,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
29,0,0.95,18.66085,18.616571,100.23785,86.56438446044922,122.35250091552734,100.0,6,2014-03-04,2014-03-07,2014-03-05 12:00:00,3.1101417541503906,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
30,0,0.95,19.39028,18.616571,104.15602,89.94807434082031,127.13510131835938,100.0,6,2014-03-08,2014-03-11,2014-03-09 12:00:00,3.23171329498291,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
31,0,0.95,,,,,,0.0,0,2014-03-12,2014-03-15,2014-03-13 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
32,0,0.95,13.862677,18.616571,74.46418,64.30650329589844,90.89259338378906,100.0,6,2014-03-16,2014-03-19,2014-03-17 12:00:00,2.3104461034139,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
33,0,0.95,,,,,,0.0,0,2014-03-20,2014-03-23,2014-03-21 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
34,0,0.95,11.765445,18.616571,63.198772,54.577816009521484,77.14179229736328,100.0,6,2014-03-24,2014-03-27,2014-03-25 12:00:00,1.9609074592590332,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
35,0,0.95,23.139683,18.616571,124.29616,107.34089660644531,151.71859741210938,100.0,6,2014-03-28,2014-03-31,2014-03-29 12:00:00,3.856613794962565,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
36,0,0.95,17.40602,18.616571,93.49745,80.74344635009766,114.1250228881836,100.0,6,2014-04-01,2014-04-04,2014-04-02 12:00:00,2.9010032018025718,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
37,0,0.95,33.261055,18.616571,178.6637,154.29214477539062,218.08079528808594,100.0,6,2014-04-05,2014-04-08,2014-04-06 12:00:00,5.543509165445964,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
38,0,0.95,,,,,,0.0,0,2014-04-09,2014-04-12,2014-04-10 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
39,0,0.95,,,,,,0.0,0,2014-04-13,2014-04-16,2014-04-14 12:00:00,,not observable,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
40,0,0.95,9.594604,14.584539,65.786125,57.820831298828125,83.4378433227539,83.33333333333333,5,2014-04-17,2014-04-20,2014-04-18 12:00:00,1.9189207077026367,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
41,0,0.95,15.173752,18.616571,81.5067,70.38835144042969,99.48884582519531,100.0,6,2014-04-21,2014-04-24,2014-04-22 12:00:00,2.5289586385091147,observed,Baybay City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
